Variable,Condition,BR,Share,All,Bad,Good,Logit,GRP,Type,Bad share,Good share,Infomration Value,Share test,Bad share test,Population Stability Index_x,Population Stability Index for bads_x,Gini train,Gini test,R. Gini,Population Stability Index_y,Population Stability Index for bads_y
agr12_Max_CMaxA_Due,0.5 <= agr12_Max_CMaxA_Due < 1.5,0.5464445868033312,0.3909341347357876,1561,853,708,0.1863154297883189,1,INT,0.4191646191646192,0.3615934627170582,0.008503559457913925,0.3530805687203791,0.3753424657534247,0.003854076155345273,0.00483783561971151,0.2681151854798434,0.3213544198816027,0.1985685156418037,0.01322707486126032,0.02124043951109445
agr12_Max_CMaxA_Due,agr12_Max_CMaxA_Due < 0.5,0.4260869565217391,0.08640120210368145,345,147,198,-0.297834268694299,2,INT,0.07223587223587223,0.101123595505618,0.009706613656563366,0.1149289099526066,0.0821917808219178,0.008131114969585261,0.001283825063976348,0.2681151854798434,0.3213544198816027,0.1985685156418037,0.01322707486126032,0.02124043951109445
agr12_Max_CMaxA_Due,agr12_Max_CMaxA_Due = Missing,0.3770848440899202,0.3453543701477586,1379,520,859,-0.5019400345155371,3,INT,0.2555282555282555,0.4387129724208376,0.09898368391654781,0.3400473933649289,0.2301369863013699,8.216013025072211e-05,0.002656310387776143,0.2681151854798434,0.3213544198816027,0.1985685156418037,0.01322707486126032,0.02124043951109445
ags3_Max_CMaxA_Days,ags3_Max_CMaxA_Days < 14.5,0.7169811320754716,0.1194590533433509,477,342,135,0.9295355102813273,0,INT,0.1680589680589681,0.06894790602655772,0.08821966977402,0.1066350710900474,0.1726027397260274,0.001455017060576443,0.0001211463975787818,0.265297287258472,0.2729087425286698,0.02869028684331085,0.001715920351629581,0.0002609287450701685
ags3_Max_CMaxA_Days,14.500 <= ags3_Max_CMaxA_Days,0.5600500417014178,0.6005509641873278,2398,1343,1055,0.2413651302865063,1,INT,0.65995085995086,0.5388151174668029,0.0245613396709921,0.6054502369668247,0.6602739726027397,3.97993398510314e-05,1.581336329258106e-07,0.265297287258472,0.2729087425286698,0.02869028684331085,0.001715920351629581,0.0002609287450701685
ags3_Max_CMaxA_Days,ags3_Max_CMaxA_Days = Missing,0.3130590339892665,0.2799899824693213,1118,350,768,-0.7858564231582927,2,INT,0.171990171990172,0.3922369765066394,0.1815059442598597,0.287914691943128,0.1671232876712329,0.0002211039512021069,0.0001396242138584609,0.265297287258472,0.2729087425286698,0.02869028684331085,0.001715920351629581,0.0002609287450701685
ags9_Max_CMaxI_Days,ags9_Max_CMaxI_Days < 13.5,0.7156862745098039,0.02554470323065364,102,73,29,0.9231615327540759,0,INT,0.03587223587223587,0.01481103166496425,0.01854746726078459,0.02251184834123223,0.0410958904109589,0.0003817242658282728,0.0007082810071323424,0.2620406923777709,0.2558583807590014,0.02359294490741483,0.04244426382358132,0.03283561798817289
ags9_Max_CMaxI_Days,14.500 <= ags9_Max_CMaxI_Days,0.6567060458651841,0.3603806661657901,1439,945,494,0.6486493136967911,1,INT,0.4643734643734644,0.2522982635342186,0.129343854547504,0.2713270142180095,0.3780821917808219,0.0252685325405655,0.01773530382395945,0.2620406923777709,0.2558583807590014,0.02359294490741483,0.04244426382358132,0.03283561798817289
ags9_Max_CMaxI_Days,13.5 <= ags9_Max_CMaxI_Days < 14.5,0.6470588235294118,0.04683195592286502,187,121,66,0.6061351148658877,2,INT,0.05945945945945946,0.03370786516853932,0.01458265554978834,0.04028436018957346,0.05753424657534247,0.0009838169875650822,6.325899647070957e-05,0.2620406923777709,0.2558583807590014,0.02359294490741483,0.04244426382358132,0.03283561798817289
ags9_Max_CMaxI_Days,ags9_Max_CMaxI_Days = Missing,0.3955849889624724,0.5672426746806912,2265,896,1369,-0.4238953737523981,3,INT,0.4402948402948403,0.6991828396322778,0.1197055667433717,0.6658767772511849,0.5232876712328767,0.01581019002962246,0.01432877416061039,0.2620406923777709,0.2558583807590014,0.02359294490741483,0.04244426382358132,0.03283561798817289
ags9_Min_CMaxI_Due,0.000 <= ags9_Min_CMaxI_Due,0.6591695501730104,0.434259954921112,1734,1143,591,0.6595955646730491,0,INT,0.5616707616707617,0.3018386108273749,0.1613220259473062,0.3341232227488152,0.4767123287671233,0.02624228046944077,0.01393071041417899,0.2598321508433867,0.2512426001658707,0.03305807479803884,0.04255889692471393,0.02897888856231333
ags9_Min_CMaxI_Due,ags9_Min_CMaxI_Due = Missing,0.3948649845064188,0.5657400450788881,2259,892,1367,-0.42690766518921,1,INT,0.4383292383292383,0.6981613891726252,0.1209246069765045,0.6658767772511849,0.5232876712328767,0.01631661645527316,0.01504817814813433,0.2598321508433867,0.2512426001658707,0.03305807479803884,0.04255889692471393,0.02897888856231333
ags3_Max_CMaxC_Days,ags3_Max_CMaxC_Days < 13.5,0.8,0.04257450538442274,170,136,34,1.386292155241593,0,INT,0.06683046683046683,0.01736465781409601,0.06645607710508324,0.02488151658767773,0.0410958904109589,0.009473984444859312,0.01248939571714961,0.2502084311073074,0.2683501587210799,0.07250646004807108,0.01064217228447786,0.02261480451374505
ags3_Max_CMaxC_Days,13.5 <= ags3_Max_CMaxC_Days < 14.5,0.7146892655367232,0.08865514650638617,354,253,101,0.91826837704458,1,INT,0.1243243243243243,0.05158324821246169,0.06390768966108513,0.0924170616113744,0.1479452054794521,0.0001561633478734643,0.004105780976825182,0.2502084311073074,0.2683501587210799,0.07250646004807108,0.01064217228447786,0.02261480451374505
ags3_Max_CMaxC_Days,14.500 <= ags3_Max_CMaxC_Days,0.5425631431244153,0.5354370147758577,2138,1160,978,0.1706655980230023,2,INT,0.5700245700245701,0.4994892747701736,0.009315495611707473,0.556872037914692,0.6027397260273972,0.0008412180841383793,0.001825390751339466,0.2502084311073074,0.2683501587210799,0.07250646004807108,0.01064217228447786,0.02261480451374505
ags3_Max_CMaxC_Days,ags3_Max_CMaxC_Days = Missing,0.3651389932381668,0.3333333333333333,1331,486,845,-0.5531279160385727,3,INT,0.2388206388206388,0.4315628192032687,0.1140095690918266,0.3258293838862559,0.2082191780821918,0.0001708064076067104,0.004194237068430789,0.2502084311073074,0.2683501587210799,0.07250646004807108,0.01064217228447786,0.02261480451374505
agr6_Min_CMaxA_Due,0.500 <= agr6_Min_CMaxA_Due,0.8490566037735849,0.06636614074630603,265,225,40,1.727218892537954,0,INT,0.1105651105651106,0.02042900919305414,0.1518495543998906,0.06753554502369669,0.1287671232876712,2.039558296281189e-05,0.00277167876864689,0.2457223311155896,0.2685617868275803,0.09294822985073665,0.0001108929109586021,0.004352947199363634
agr6_Min_CMaxA_Due,agr6_Min_CMaxA_Due < 0.5,0.5528126264670175,0.6188329576759329,2471,1366,1105,0.2120414088875882,1,INT,0.6712530712530712,0.5643513789581205,0.01854112962867691,0.6137440758293838,0.6712328767123288,4.201386761955318e-05,6.074681520957548e-10,0.2457223311155896,0.2685617868275803,0.09294822985073665,0.0001108929109586021,0.004352947199363634
agr6_Min_CMaxA_Due,agr6_Min_CMaxA_Due = Missing,0.3532219570405728,0.3148009015777611,1257,444,813,-0.6049064448916085,2,INT,0.2181818181818182,0.4152196118488253,0.1267468072008508,0.3187203791469194,0.2,4.848346037623706e-05,0.001581267823248592,0.2457223311155896,0.2685617868275803,0.09294822985073665,0.0001108929109586021,0.004352947199363634
ags6_Mean_CMaxI_Days,ags6_Mean_CMaxI_Days < 11.917,0.7242424242424242,0.08264462809917356,330,239,91,0.9656033649241198,0,INT,0.1174447174447174,0.04647599591419816,0.0656981255208892,0.06872037914691943,0.1178082191780822,0.002565670768001656,1.122378145137047e-06,0.2349203042767904,0.2123945434266594,0.09588681965774432,0.03873353170043941,0.04321127758000345
ags6_Mean_CMaxI_Days,13.917 <= ags6_Mean_CMaxI_Days,0.6728110599078341,0.05434510393188079,217,146,71,0.7209260211485811,1,INT,0.07174447174447174,0.03626149131767109,0.02416367492012766,0.03436018957345972,0.0410958904109589,0.009140863893313497,0.01704567325972038,0.2349203042767904,0.2123945434266594,0.09588681965774432,0.03873353170043941,0.04321127758000345
ags6_Mean_CMaxI_Days,11.917 <= ags6_Mean_CMaxI_Days < 12.367,0.6682242990654206,0.05359378913097922,214,143,71,0.7001640440693343,2,INT,0.07027027027027027,0.03626149131767109,0.0224546565539743,0.0533175355450237,0.07397260273972603,1.424988687239488e-06,0.0001898365555449759,0.2349203042767904,0.2123945434266594,0.09588681965774432,0.03873353170043941,0.04321127758000345
ags6_Mean_CMaxI_Days,12.367 <= ags6_Mean_CMaxI_Days < 13.917,0.6199460916442049,0.1858251940896569,742,460,282,0.4893192813264417,3,INT,0.2260442260442261,0.1440245148110317,0.03694949867709357,0.1350710900473934,0.1726027397260274,0.01618056574543525,0.01440788429668529,0.2349203042767904,0.2123945434266594,0.09588681965774432,0.03873353170043941,0.04321127758000345
ags6_Mean_CMaxI_Days,ags6_Mean_CMaxI_Days = Missing,0.4204819277108434,0.6235912847483095,2490,1047,1443,-0.3207953216924217,4,INT,0.5144963144963145,0.736976506639428,0.0799391258042744,0.7085308056872038,0.5945205479452055,0.01084500630500177,0.01156676108990766,0.2349203042767904,0.2123945434266594,0.09588681965774432,0.03873353170043941,0.04321127758000345
ags6_Mean_CMaxI_Due,0.450 <= ags6_Mean_CMaxI_Due,0.845360824742268,0.02429251189581768,97,82,15,1.69866359902905,0,INT,0.0402948402948403,0.007660878447395302,0.05383319661436679,0.005924170616113744,0.00821917808219178,0.02568805883878022,0.05068399196934047,0.2328249504960436,0.203060028026425,0.1278424945702905,0.05660948236000998,0.07331271798822771
ags6_Mean_CMaxI_Due,0.083 <= ags6_Mean_CMaxI_Due < 0.45,0.7204301075268817,0.02329075882794891,93,67,26,0.9465937277592339,1,INT,0.03292383292383293,0.01327885597548519,0.01775029675795907,0.01066350710900474,0.01917808219178082,0.009801014952854913,0.007398797380234459,0.2328249504960436,0.203060028026425,0.1278424945702905,0.05660948236000998,0.07331271798822771
ags6_Mean_CMaxI_Due,ags6_Mean_CMaxI_Due < 0.083,0.639331814730448,0.3298271975957927,1317,842,475,0.5724651184462305,2,INT,0.4137592137592138,0.2425944841675179,0.09135446175645363,0.2748815165876777,0.3780821917808219,0.01000935216832539,0.003216275834700869,0.2328249504960436,0.203060028026425,0.1278424945702905,0.05660948236000998,0.07331271798822771
ags6_Mean_CMaxI_Due,ags6_Mean_CMaxI_Due = Missing,0.4199517296862429,0.6225895316804407,2486,1044,1442,-0.3229715229649995,3,INT,0.513022113022113,0.7364657814096016,0.08077146614425035,0.7085308056872038,0.5945205479452055,0.01111105640004946,0.01201365280395191,0.2328249504960436,0.203060028026425,0.1278424945702905,0.05660948236000998,0.07331271798822771
app_installment,199.5 <= app_installment < 208.5,0.5928571428571429,0.6661657901327322,2660,1577,1083,0.3757893110374876,0,INT,0.774938574938575,0.5531154239019408,0.07479107405472346,0.6729857819905213,0.8054794520547945,6.945553641578919e-05,0.001180375351122815,0.2286061342241117,0.2378928704206824,0.04062330273021705,0.005463941651158738,0.01423693824993645
app_installment,121.5 <= app_installment < 199.5,0.364321608040201,0.09967443025294265,398,145,253,-0.5566554519088501,1,INT,0.07125307125307126,0.1292134831460674,0.03446321283095519,0.08886255924170616,0.05205479452054795,0.001240082055778823,0.006017205938360248,0.2286061342241117,0.2378928704206824,0.04062330273021705,0.005463941651158738,0.01423693824993645
app_installment,208.500 <= app_installment,0.3631840796019901,0.1510142749812171,603,219,384,-0.5615706265669583,2,INT,0.1076167076167076,0.1961184882533197,0.05307664818784873,0.1682464454976303,0.1123287671232877,0.001860862340632187,0.000201747472238844,0.2286061342241117,0.2378928704206824,0.04062330273021705,0.005463941651158738,0.01423693824993645
app_installment,app_installment < 121.5,0.283132530120482,0.08314550463310794,332,94,238,-0.9289752477402283,3,INT,0.04619164619164619,0.1215526046986721,0.07281435824110857,0.06990521327014218,0.03013698630136986,0.00229354171833194,0.006837609488214544,0.2286061342241117,0.2378928704206824,0.04062330273021705,0.005463941651158738,0.01423693824993645
ags12_Max_CMaxA_Days,15.500 <= ags12_Max_CMaxA_Days,0.6363636363636364,0.04958677685950413,198,126,72,0.559615192697977,0,INT,0.06191646191646192,0.03677221654749745,0.01307353756449994,0.06279620853080568,0.08767123287671233,0.003114084490859279,0.008945506035287177,0.2285898211332329,0.2328252352217803,0.01852844570047081,0.007339999149756883,0.01136679098636473
ags12_Max_CMaxA_Days,ags12_Max_CMaxA_Days < 15.5,0.58014440433213,0.6937139994991235,2770,1607,1163,0.3233661894620807,1,INT,0.7896805896805896,0.593973442288049,0.05572804476206002,0.6563981042654028,0.7534246575342466,0.002062975916381309,0.001703790637418318,0.2285898211332329,0.2328252352217803,0.01852844570047081,0.007339999149756883,0.01136679098636473
ags12_Max_CMaxA_Days,ags12_Max_CMaxA_Days = Missing,0.2946341463414634,0.2566992236413724,1025,302,723,-0.8729820119706989,2,INT,0.1484029484029484,0.3692543411644535,0.2012291097753662,0.2808056872037915,0.1589041095890411,0.002162938742516296,0.0007174943136592325,0.2285898211332329,0.2328252352217803,0.01852844570047081,0.007339999149756883,0.01136679098636473
ags6_Max_CMaxI_Days,ags6_Max_CMaxI_Days < 13.5,0.7578125,0.03205609817180065,128,97,31,1.140721579144292,0,INT,0.04766584766584767,0.01583248212461696,0.03495147469828512,0.02725118483412322,0.04657534246575343,0.000777638044928605,2.518507965981004e-05,0.2278303840101592,0.2070866817284869,0.09104888433470464,0.03981030029198934,0.03406836879934998
ags6_Max_CMaxI_Days,14.500 <= ags6_Max_CMaxI_Days,0.6492602262837249,0.2877535687453043,1149,746,403,0.6157889241663993,1,INT,0.3665847665847666,0.2058222676200204,0.09276056900376412,0.2049763033175356,0.2821917808219178,0.02806726982234373,0.02207394012407985,0.2278303840101592,0.2070866817284869,0.09104888433470464,0.03981030029198934,0.03406836879934998
ags6_Max_CMaxI_Days,13.5 <= ags6_Max_CMaxI_Days < 14.5,0.6415929203539823,0.05659904833458552,226,145,81,0.582284042835931,2,INT,0.07125307125307126,0.04136874361593463,0.01621823687036838,0.05924170616113744,0.07671232876712329,0.000120386119715231,0.0004024825057026558,0.2278303840101592,0.2070866817284869,0.09104888433470464,0.03981030029198934,0.03406836879934998
ags6_Max_CMaxI_Days,ags6_Max_CMaxI_Days = Missing,0.4204819277108434,0.6235912847483095,2490,1047,1443,-0.3207953216924217,3,INT,0.5144963144963145,0.736976506639428,0.0799391258042744,0.7085308056872038,0.5945205479452055,0.01084500630500177,0.01156676108990766,0.2278303840101592,0.2070866817284869,0.09104888433470464,0.03981030029198934,0.03406836879934998
act12_n_arrears_days,0.500 <= act12_n_arrears_days,0.6363636363636364,0.04958677685950413,198,126,72,0.559615192697977,0,INT,0.06191646191646192,0.03677221654749745,0.01307353756449994,0.06279620853080568,0.08767123287671233,0.003114084490859279,0.008945506035287177,0.2249705736937608,0.2233019704292618,0.007416984528698388,0.01499156846789048,0.021101173556497
act12_n_arrears_days,act12_n_arrears_days < 0.5,0.5761589403973509,0.7185073879288756,2869,1653,1216,0.3070250135541391,1,INT,0.8122850122850123,0.6210418794688458,0.05133249788979373,0.6623222748815166,0.7534246575342466,0.004574138242427726,0.004427042631853898,0.2249705736937608,0.2233019704292618,0.007416984528698388,0.01499156846789048,0.021101173556497
act12_n_arrears_days,act12_n_arrears_days = Missing,0.2764578833693305,0.2319058352116203,926,256,670,-0.9621000265342458,2,INT,0.1257985257985258,0.3421859039836568,0.2164241927566833,0.2748815165876777,0.1589041095890411,0.007303345734603479,0.007728624889355929,0.2249705736937608,0.2233019704292618,0.007416984528698388,0.01499156846789048,0.021101173556497
act_cus_active,act_cus_active < inf,0.587783595113438,0.7175056348610067,2865,1684,1181,0.3548103533133293,0,INT,0.8275184275184275,0.6031664964249234,0.07093854644572031,0.7120853080568721,0.8328767123287671,4.109703387924713e-05,3.457954930149317e-05,0.2243519310935043,0.2128349586753226,0.05133440288232522,0.0001440776159210759,0.0002035800524364324
act_cus_active,act_cus_active = Missing,0.3111702127659575,0.2824943651389932,1128,351,777,-0.7946539707016578,1,INT,0.1724815724815725,0.3968335035750766,0.1868624453724191,0.287914691943128,0.1671232876712329,0.0001029805820418287,0.0001690005031349392,0.2243519310935043,0.2128349586753226,0.05133440288232522,0.0001440776159210759,0.0002035800524364324
ags12_Min_CMaxA_Due,0.000 <= ags12_Min_CMaxA_Due,0.5825885468387951,0.7565740045078888,3021,1760,1261,0.3334087295833201,0,INT,0.8648648648648649,0.6440245148110316,0.06510303602819519,0.7227488151658767,0.8410958904109589,0.001546907992518997,0.0006623065247883343,0.2208403500538334,0.2085280407241112,0.05575208211144764,0.005946239989673224,0.004510861051528262
ags12_Min_CMaxA_Due,ags12_Min_CMaxA_Due = Missing,0.2829218106995885,0.2434259954921112,972,275,697,-0.9300140929296679,1,INT,0.1351351351351351,0.3559754851889683,0.2138016690682128,0.2772511848341232,0.1589041095890411,0.004399331997154227,0.003848554526739928,0.2208403500538334,0.2085280407241112,0.05575208211144764,0.005946239989673224,0.004510861051528262
act3_n_arrears_days,0.000 <= act3_n_arrears_days,0.5800456472122595,0.7680941647883797,3067,1779,1288,0.3229607595731407,0,INT,0.8742014742014742,0.6578140960163432,0.06152994199211748,0.7251184834123223,0.8410958904109589,0.002474090811493703,0.001277898506549856,0.2163873781851309,0.2043526753796436,0.05561647313454168,0.009777436546097182,0.009006523395905786
act3_n_arrears_days,act3_n_arrears_days = Missing,0.2764578833693305,0.2319058352116203,926,256,670,-0.9621000265342458,1,INT,0.1257985257985258,0.3421859039836568,0.2164241927566833,0.2748815165876777,0.1589041095890411,0.007303345734603479,0.007728624889355929,0.2163873781851309,0.2043526753796436,0.05561647313454168,0.009777436546097182,0.009006523395905786
act_cc,0.809 <= act_cc,0.676056338028169,0.106686701728024,426,288,138,0.7357064175634844,0,INT,0.1415233415233415,0.07048008171603677,0.0494761624632386,0.1350710900473934,0.1698630136986301,0.006690424751310869,0.005169435009313194,0.2067285225610047,0.1588469128035004,0.2316158852408703,0.05527507494177382,0.04961472592649454
act_cc,0.548 <= act_cc < 0.728,0.6041152263374485,0.304282494365139,1215,734,481,0.4226416868483409,1,INT,0.3606879606879607,0.245658835546476,0.04416424865800556,0.3862559241706161,0.4219178082191781,0.01954852450812951,0.009598212932415015,0.2067285225610047,0.1588469128035004,0.2316158852408703,0.05527507494177382,0.04961472592649454
act_cc,0.728 <= act_cc < 0.809,0.4892966360856269,0.08189331329827197,327,160,167,-0.04281997098533939,2,INT,0.07862407862407862,0.08529111338100102,0.0005419830792722061,0.08530805687203792,0.0958904109589041,0.0001393308952731024,0.003423900535428712,0.2067285225610047,0.1588469128035004,0.2316158852408703,0.05527507494177382,0.04961472592649454
act_cc,act_cc < 0.548,0.4212345679012346,0.507137490608565,2025,853,1172,-0.3177073907362198,3,INT,0.4191646191646192,0.5985699693564862,0.06390565812228349,0.3933649289099526,0.3123287671232877,0.02889679478706034,0.03142317744933762,0.2067285225610047,0.1588469128035004,0.2316158852408703,0.05527507494177382,0.04961472592649454
agr9_Min_CMaxA_Due,0.000 <= agr9_Min_CMaxA_Due,0.5825892857142857,0.6731780616078137,2688,1566,1122,0.3334117651985095,0,INT,0.7695331695331695,0.5730337078651685,0.05792705125188982,0.6753554502369669,0.7917808219178082,7.030336711487206e-06,0.0006339892361904476,0.1964994616680009,0.2051419910201047,0.04398245816421564,2.158084367058451e-05,0.002891443924929315
agr9_Min_CMaxA_Due,agr9_Min_CMaxA_Due = Missing,0.3593869731800766,0.3268219383921863,1305,469,836,-0.5780257510360466,1,INT,0.2304668304668305,0.4269662921348314,0.1211219723848986,0.3246445497630332,0.2082191780821918,1.455050695909731e-05,0.002257454688738867,0.1964994616680009,0.2051419910201047,0.04398245816421564,2.158084367058451e-05,0.002891443924929315
act_loaninc,4.696 <= act_loaninc,0.6380208333333334,0.2885048835462058,1152,735,417,0.5667841736603231,0,INT,0.3611793611793612,0.2129724208375894,0.0782561398472119,0.3578199052132701,0.4684931506849315,0.01492010452316362,0.02791053488440485,0.1957525730763727,0.2504189664540855,0.2792627065820723,0.02925558337268852,0.07215507917986912
act_loaninc,3.648 <= act_loaninc < 4.291,0.6043478260869565,0.05760080140245429,230,139,91,0.4236140471375482,1,INT,0.0683046683046683,0.04647599591419816,0.008389976252121472,0.06872037914691943,0.09315068493150686,0.0019595903657837,0.007698546481798558,0.1957525730763727,0.2504189664540855,0.2792627065820723,0.02925558337268852,0.07215507917986912
act_loaninc,act_loaninc < 3.648,0.459755583649389,0.594290007513148,2373,1091,1282,-0.1613266379916375,2,INT,0.5361179361179361,0.6547497446373851,0.02371036256169103,0.5118483412322274,0.4054794520547945,0.01230952663759123,0.03647738508827518,0.1957525730763727,0.2504189664540855,0.2792627065820723,0.02925558337268852,0.07215507917986912
act_loaninc,4.291 <= act_loaninc < 4.696,0.2941176470588235,0.05960430753819183,238,70,168,-0.8754679040214098,3,INT,0.0343980343980344,0.08580183861082738,0.04689583885251861,0.06161137440758294,0.03287671232876712,6.63618461499682e-05,6.861272539053659e-05,0.1957525730763727,0.2504189664540855,0.2792627065820723,0.02925558337268852,0.07215507917986912
ags3_Max_CMaxI_Due,0.500 <= ags3_Max_CMaxI_Due,0.803030303030303,0.03305785123966942,132,106,26,1.405339653339917,0,INT,0.05208845208845209,0.01327885597548519,0.05282706715824502,0.01066350710900474,0.01917808219178082,0.02519628163403357,0.03277518835396025,0.1942896652804722,0.1676666571338692,0.1370274024002802,0.04344394422138195,0.04603950982316321
ags3_Max_CMaxI_Due,ags3_Max_CMaxI_Due < 0.5,0.6367521367521367,0.2930127723516153,1170,745,425,0.5612949483892317,1,INT,0.3660933660933661,0.2170582226762002,0.07787612217502864,0.240521327014218,0.326027397260274,0.01035829348880782,0.00464258092954435,0.1942896652804722,0.1676666571338692,0.1370274024002802,0.04344394422138195,0.04603950982316321
ags3_Max_CMaxI_Due,ags3_Max_CMaxI_Due = Missing,0.4399851356373096,0.6739293764087152,2691,1184,1507,-0.241222365080087,2,INT,0.5818181818181818,0.7696629213483146,0.05255007612718174,0.7488151658767772,0.6547945205479452,0.007889369098540567,0.008621740539658607,0.1942896652804722,0.1676666571338692,0.1370274024002802,0.04344394422138195,0.04603950982316321
ags3_Max_CMaxI_Days,ags3_Max_CMaxI_Days < 12.5,0.75,0.02804908590032557,112,84,28,1.098609907721398,0,INT,0.04127764127764127,0.0143003064351379,0.02847433905664266,0.02843601895734597,0.03835616438356165,5.282499393230072e-06,0.0002139153995661905,0.1907602653261489,0.1656990877112707,0.1313752503543138,0.03325244427187334,0.02824803997953897
ags3_Max_CMaxI_Days,14.500 <= ags3_Max_CMaxI_Days,0.6455882352941177,0.170298021537691,680,439,241,0.5997022924372499,1,INT,0.2157248157248157,0.1230847803881512,0.05195082100045923,0.1137440758293839,0.1561643835616438,0.02280861617059529,0.01923311783240323,0.1907602653261489,0.1656990877112707,0.1313752503543138,0.03325244427187334,0.02824803997953897
ags3_Max_CMaxI_Days,12.5 <= ags3_Max_CMaxI_Days < 13.5,0.6453488372093024,0.04307538191835712,172,111,61,0.5986555986965995,2,INT,0.05454545454545454,0.03115423901940756,0.01306892992402313,0.03554502369668246,0.05205479452054795,0.00144327538807877,0.0001161890981591742,0.1907602653261489,0.1656990877112707,0.1313752503543138,0.03325244427187334,0.02824803997953897
ags3_Max_CMaxI_Days,13.5 <= ags3_Max_CMaxI_Days < 14.5,0.6407185628742516,0.08364638116704233,334,214,120,0.5784839061964299,3,INT,0.1051597051597052,0.06128702757916241,0.02365755796127093,0.07345971563981042,0.09863013698630137,0.001321163922910602,0.0004181564171920666,0.1907602653261489,0.1656990877112707,0.1313752503543138,0.03325244427187334,0.02824803997953897
ags3_Max_CMaxI_Days,ags3_Max_CMaxI_Days = Missing,0.4404452690166976,0.6749311294765841,2695,1187,1508,-0.2393551360252338,4,INT,0.5832923832923833,0.7701736465781409,0.05193165594118194,0.7488151658767772,0.6547945205479452,0.007674106290895443,0.008266661232218316,0.1907602653261489,0.1656990877112707,0.1313752503543138,0.03325244427187334,0.02824803997953897
act_cins_cc,0.575 <= act_cins_cc,0.751984126984127,0.1262208865514651,504,379,125,1.109221931632653,0,INT,0.1862407862407862,0.06384065372829417,0.1309218517390989,0.1374407582938389,0.2,0.0009547539639627988,0.0009802072163482753,0.1870501665190123,0.1549746904223981,0.171480607013274,0.08628922552626657,0.08785988459430338
act_cins_cc,act_cins_cc < 0.29,0.6578947368421053,0.01903330828950664,76,50,26,0.6539246212582144,1,INT,0.02457002457002457,0.01327885597548519,0.006909217116515336,0.002369668246445498,0.005479452054794521,0.03411625140672325,0.02837810460137831,0.1870501665190123,0.1549746904223981,0.171480607013274,0.08628922552626657,0.08785988459430338
act_cins_cc,0.47 <= act_cins_cc < 0.575,0.6350877192982456,0.07137490608564989,285,181,104,0.5541057230724891,2,INT,0.08894348894348894,0.05311542390194075,0.01844344996899945,0.04976303317535545,0.07397260273972603,0.007781711743574762,0.002755828154962159,0.1870501665190123,0.1549746904223981,0.171480607013274,0.08628922552626657,0.08785988459430338
act_cins_cc,0.29 <= act_cins_cc < 0.47,0.501466275659824,0.08539944903581267,341,171,170,0.005865116012427716,3,INT,0.08402948402948403,0.08682328907048008,9.127055523431644e-05,0.03909952606635071,0.03287671232876712,0.03610677617528303,0.04790740779332057,0.1870501665190123,0.1549746904223981,0.171480607013274,0.08628922552626657,0.08785988459430338
act_cins_cc,act_cins_cc = Missing,0.44994617868676,0.6979714500375658,2787,1254,1533,-0.2008881431657047,4,INT,0.6162162162162163,0.7829417773237998,0.03991841421864076,0.7713270142180095,0.6876712328767123,0.007329732236722711,0.00783833682829408,0.1870501665190123,0.1549746904223981,0.171480607013274,0.08628922552626657,0.08785988459430338
act_cins_min_pninst,23.500 <= act_cins_min_pninst,0.7624521072796935,0.06536438767843726,261,199,62,1.166169329289912,0,INT,0.0977886977886978,0.03166496424923392,0.07442009106748011,0.05450236966824645,0.09041095890410959,0.001970685205590354,0.0005781208005034954,0.1838728783570458,0.1576915377355792,0.1423882676738625,0.02917810855103957,0.03067103545920203
act_cins_min_pninst,11.5 <= act_cins_min_pninst < 21.5,0.7218543046357616,0.07563235662409216,302,218,84,0.9536775321857845,1,INT,0.1071253071253071,0.04290091930541369,0.05868251677731789,0.05687203791469194,0.07945205479452055,0.005340029358886661,0.008261038934598295,0.1838728783570458,0.1576915377355792,0.1423882676738625,0.02917810855103957,0.03067103545920203
act_cins_min_pninst,21.5 <= act_cins_min_pninst < 23.5,0.5943396226415094,0.02654645629852241,106,63,43,0.3819338724196065,2,INT,0.03095823095823096,0.0219611848825332,0.00307738685402036,0.02251184834123223,0.03561643835616438,0.000662410560704569,0.0006509713500055899,0.1838728783570458,0.1576915377355792,0.1423882676738625,0.02917810855103957,0.03067103545920203
act_cins_min_pninst,act_cins_min_pninst < 11.5,0.5605214152700186,0.1344853493613824,537,301,236,0.2432783682204002,3,INT,0.1479115479115479,0.1205311542390194,0.0056007339783126,0.0947867298578199,0.1068493150684932,0.01387525118913527,0.01334256754580057,0.1838728783570458,0.1576915377355792,0.1423882676738625,0.02917810855103957,0.03067103545920203
act_cins_min_pninst,act_cins_min_pninst = Missing,0.44994617868676,0.6979714500375658,2787,1254,1533,-0.2008881431657047,4,INT,0.6162162162162163,0.7829417773237998,0.03991841421864076,0.7713270142180095,0.6876712328767123,0.007329732236722711,0.00783833682829408,0.1838728783570458,0.1576915377355792,0.1423882676738625,0.02917810855103957,0.03067103545920203
app_number_of_children,app_number_of_children < 0.5,0.5749516441005803,0.5179063360881543,2068,1189,879,0.3020829693442543,0,INT,0.5842751842751843,0.4489274770173647,0.03565858967271707,0.6161137440758294,0.6876712328767123,0.01704943617139078,0.01684456634965426,0.1833084454126332,0.1473446392312752,0.1961928491641637,0.04507938092315871,0.04973774190484756
