Variable,Condition,BR,Share,All,Bad,Good,Logit,GRP,Type,Bad share,Good share,Infomration Value,Share test,Bad share test,Population Stability Index,Population Stability Index for bads,Beta,FBeta,Score
agr6_Mean_CMaxI_Due,agr6_Mean_CMaxI_Due = Missing,0.4587125042130098,0.7430503380916604,2967,1361,1606,-0.16552688064635662,3,INT,0.6687960687960688,0.8202247191011236,0.030902281772567243,0.8127962085308057,0.7287671232876712,0.006256558404449162,0.005149279528514854,-1.127600472188009,-1.776568091846191,-53.0
ags6_Mean_CMaxI_Due,0.450 <= ags6_Mean_CMaxI_Due,0.845360824742268,0.02429251189581768,97,82,15,1.6986635990290502,0,INT,0.040294840294840296,0.007660878447395302,0.05383319661436679,0.005924170616113744,0.00821917808219178,0.02568805883878022,0.05068399196934047,0.7789239365007146,1.3231297373461792,4.0
ags6_Mean_CMaxI_Due,0.083 <= ags6_Mean_CMaxI_Due < 0.45,0.7204301075268817,0.02329075882794891,93,67,26,0.9465937277592339,1,INT,0.03292383292383293,0.013278855975485188,0.017750296757959073,0.01066350710900474,0.019178082191780823,0.009801014952854913,0.007398797380234459,0.7789239365007146,1.3231297373461792,21.0
ags6_Mean_CMaxI_Due,ags6_Mean_CMaxI_Due < 0.083,0.639331814730448,0.32982719759579265,1317,842,475,0.5724651184462305,2,INT,0.41375921375921376,0.2425944841675179,0.09135446175645363,0.27488151658767773,0.3780821917808219,0.010009352168325391,0.003216275834700869,0.7789239365007146,1.3231297373461792,29.0
ags6_Mean_CMaxI_Due,ags6_Mean_CMaxI_Due = Missing,0.41995172968624295,0.6225895316804407,2486,1044,1442,-0.3229715229649995,3,INT,0.513022113022113,0.7364657814096016,0.08077146614425035,0.7085308056872038,0.5945205479452055,0.011111056400049462,0.012013652803951913,0.7789239365007146,1.3231297373461792,49.0
agr6_Min_CMaxI_Due,0.000 <= agr6_Min_CMaxI_Due,0.6569200779727096,0.2569496619083396,1026,674,352,0.6495987995912827,0,INT,0.3312039312039312,0.1797752808988764,0.09248844750316834,0.1872037914691943,0.27123287671232876,0.022077180061809573,0.011975606724285048,-0.43255316577663394,-0.28098601724791056,4.0
agr6_Min_CMaxI_Due,agr6_Min_CMaxI_Due = Missing,0.4587125042130098,0.7430503380916604,2967,1361,1606,-0.16552688064635662,1,INT,0.6687960687960688,0.8202247191011236,0.030902281772567243,0.8127962085308057,0.7287671232876712,0.006256558404449162,0.005149279528514854,-0.43255316577663394,-0.28098601724791056,-6.0
agr6_Mean_CMaxC_Days,agr6_Mean_CMaxC_Days < 14.25,0.7512908777969018,0.2910092662158778,1162,873,289,1.1055086362539994,0,INT,0.42899262899262897,0.14759959141981613,0.30010353338691365,0.28080568720379145,0.4383561643835616,0.00036406065545129776,0.00020213087817362187,-0.14336404464864405,-0.15849018948737997,4.0
agr6_Mean_CMaxC_Days,14.25 <= agr6_Mean_CMaxC_Days < 14.583,0.5478036175710594,0.09691960931630353,387,212,175,0.19180020101809211,1,INT,0.10417690417690417,0.08937691521961184,0.002265423054584122,0.08175355450236967,0.1095890410958904,0.002577947018463089,0.00027385175983371307,-0.14336404464864405,-0.15849018948737997,0.0
agr6_Mean_CMaxC_Days,agr6_Mean_CMaxC_Days = Missing,0.4597156398104265,0.4227397946406211,1688,776,912,-0.16148745067425838,2,INT,0.38132678132678133,0.46578140960163433,0.016891956569648002,0.3886255924170616,0.31232876712328766,0.002869676268827531,0.01376803012146552,-0.14336404464864405,-0.15849018948737997,-1.0
agr6_Mean_CMaxC_Days,14.583 <= agr6_Mean_CMaxC_Days < 14.75,0.3215686274509804,0.0638617580766341,255,82,173,-0.7465717057565893,3,INT,0.040294840294840296,0.08835546475995915,0.037669780048840286,0.08056872037914692,0.0547945205479452,0.003877109922675796,0.004447218307713797,-0.14336404464864405,-0.15849018948737997,-4.0
agr6_Mean_CMaxC_Days,14.750 <= agr6_Mean_CMaxC_Days,0.18363273453093812,0.12546957175056347,501,92,409,-1.491925736536578,4,INT,0.04520884520884521,0.20888661899897856,0.2502253353663168,0.16824644549763032,0.08493150684931507,0.012540642412466812,0.025006193460006224,-0.14336404464864405,-0.15849018948737997,-7.0
ags6_Mean_CMaxC_Due,0.708 <= ags6_Mean_CMaxC_Due,0.7813822284908322,0.17756073127973954,709,554,155,1.2737391051723537,0,INT,0.27223587223587226,0.07916241062308478,0.23830519222957522,0.1646919431279621,0.2958904109589041,0.0009676299189007968,0.0019702085163363216,0.47944630097691554,0.6106895023845313,4.0
ags6_Mean_CMaxC_Due,0.367 <= ags6_Mean_CMaxC_Due < 0.708,0.6209048361934477,0.16053092912597045,641,398,243,0.49339040167758996,1,INT,0.1955773955773956,0.12410623084780388,0.03248536154667903,0.1552132701421801,0.21095890410958903,0.00017902001532827248,0.0011639171919095664,0.47944630097691554,0.6106895023845313,15.0
ags6_Mean_CMaxC_Due,0.183 <= ags6_Mean_CMaxC_Due < 0.367,0.5167958656330749,0.09691960931630353,387,200,187,0.06720871493410972,2,INT,0.09828009828009827,0.09550561797752809,7.936940976176507e-05,0.08293838862559241,0.09315068493150686,0.0021756191713450616,0.00027466534670084734,0.47944630097691554,0.6106895023845313,20.0
ags6_Mean_CMaxC_Due,ags6_Mean_CMaxC_Due < 0.183,0.43788819875776397,0.24192336589030805,966,423,543,-0.24973708864311164,3,INT,0.20786240786240787,0.2773237997957099,0.02001800687174567,0.2725118483412322,0.19452054794520549,0.0036404792996446314,0.0008846397211954668,0.47944630097691554,0.6106895023845313,25.0
ags6_Mean_CMaxC_Due,ags6_Mean_CMaxC_Due = Missing,0.35658914728682173,0.3230653643876784,1290,460,830,-0.5901991143981428,4,INT,0.22604422604422605,0.42390194075587334,0.1243664479830052,0.3246445497630332,0.2054794520547945,7.698080654845089e-06,0.0019606533019451188,0.47944630097691554,0.6106895023845313,30.0
agr6_Mean_CMaxA_Days,agr6_Mean_CMaxA_Days < 14.417,0.7398485891259463,0.36388680190333084,1453,1075,378,1.0451815734151975,0,INT,0.5282555282555282,0.1930541368743616,0.3373067575516778,0.32109004739336494,0.4958904109589041,0.005353215457512273,0.002045890084203639,0.03433062500670129,0.03588173666083118,4.0
agr6_Mean_CMaxA_Days,14.417 <= agr6_Mean_CMaxA_Days < 14.583,0.5783582089552238,0.06711745554720762,268,155,113,0.3160370584126275,1,INT,0.07616707616707617,0.057711950970377936,0.005112915323730762,0.058056872037914695,0.07671232876712329,0.0013118720936589534,3.884280256872329e-06,0.03433062500670129,0.03588173666083118,5.0
agr6_Mean_CMaxA_Days,14.583 <= agr6_Mean_CMaxA_Days < 14.75,0.3961661341853035,0.07838717756073128,313,124,189,-0.42146517210370693,2,INT,0.060933660933660934,0.0965270684371808,0.01635279962075533,0.09123222748815166,0.07397260273972603,0.001946904199538042,0.002524602517211323,0.03433062500670129,0.03588173666083118,5.0
agr6_Mean_CMaxA_Days,agr6_Mean_CMaxA_Days = Missing,0.38945827232796487,0.3420986726771851,1366,532,834,-0.4495898449512648,3,INT,0.26142506142506144,0.42594484167517876,0.08028803612319403,0.3459715639810427,0.2465753424657534,4.3585918911781e-05,0.0008680707196218256,0.03433062500670129,0.03588173666083118,5.0
agr6_Mean_CMaxA_Days,14.750 <= agr6_Mean_CMaxA_Days,0.25126475548060706,0.1485098923115452,593,149,444,-1.091877810571251,4,INT,0.07321867321867322,0.22676200204290092,0.17343127186587404,0.18364928909952608,0.10684931506849316,0.0074582515481402085,0.012696902577424334,0.03433062500670129,0.03588173666083118,6.0
agr6_Mean_CMaxA_Due,0.917 <= agr6_Mean_CMaxA_Due,0.8198614318706697,0.1084397695967944,433,355,78,1.5154079624254648,0,INT,0.17444717444717445,0.03983656792645557,0.19853754057405693,0.11848341232227488,0.2191780821917808,0.0008888620650593843,0.010205162480734827,0.051451519145342156,0.07797004179173775,4.0
agr6_Mean_CMaxA_Due,0.75 <= agr6_Mean_CMaxA_Due < 0.917,0.7416974169741697,0.06786877034810919,271,201,70,1.0548087349516226,1,INT,0.09877149877149877,0.03575076608784474,0.06393176535708846,0.045023696682464455,0.07397260273972603,0.009358274395112246,0.007161308256344874,0.051451519145342156,0.07797004179173775,4.0
agr6_Mean_CMaxA_Due,0.417 <= agr6_Mean_CMaxA_Due < 0.75,0.6224961479198767,0.162534435261708,649,404,245,0.5001565067779628,2,INT,0.19852579852579852,0.12512768130745658,0.03385775247445815,0.15165876777251186,0.20273972602739726,0.0007527348295136343,8.846506646385184e-05,0.051451519145342156,0.07797004179173775,5.0
agr6_Mean_CMaxA_Due,agr6_Mean_CMaxA_Due < 0.417,0.45625451916124365,0.34635612321562737,1383,631,752,-0.17543043590874843,3,INT,0.3100737100737101,0.3840653728294178,0.015829822402755843,0.36611374407582936,0.3041095890410959,0.0010957770363426507,0.00011579695329316794,0.051451519145342156,0.07797004179173775,6.0
agr6_Mean_CMaxA_Due,agr6_Mean_CMaxA_Due = Missing,0.3532219570405728,0.3148009015777611,1257,444,813,-0.6049064448916085,4,INT,0.21818181818181817,0.41521961184882533,0.1267468072008508,0.3187203791469194,0.2,4.848346037623706e-05,0.0015812678232485925,0.051451519145342156,0.07797004179173775,7.0
agr6_Min_CMaxA_Due,0.500 <= agr6_Min_CMaxA_Due,0.8490566037735849,0.06636614074630603,265,225,40,1.7272188925379544,0,INT,0.11056511056511056,0.020429009193054137,0.1518495543998906,0.06753554502369669,0.12876712328767123,2.0395582962811894e-05,0.00277167876864689,0.7075830841039863,1.2221508709046773,4.0
agr6_Min_CMaxA_Due,agr6_Min_CMaxA_Due < 0.5,0.5528126264670175,0.6188329576759329,2471,1366,1105,0.2120414088875882,1,INT,0.6712530712530712,0.5643513789581205,0.01854112962867691,0.6137440758293838,0.6712328767123288,4.201386761955318e-05,6.074681520957548e-10,0.7075830841039863,1.2221508709046773,35.0
agr6_Min_CMaxA_Due,agr6_Min_CMaxA_Due = Missing,0.3532219570405728,0.3148009015777611,1257,444,813,-0.6049064448916085,2,INT,0.21818181818181817,0.41521961184882533,0.1267468072008508,0.3187203791469194,0.2,4.848346037623706e-05,0.0015812678232485925,0.7075830841039863,1.2221508709046773,51.0
ags9_Mean_CMaxI_Days,ags9_Mean_CMaxI_Days < 11.944,0.7421383647798742,0.07963936889556725,318,236,82,1.0571117619786292,0,INT,0.11597051597051597,0.04187946884576098,0.0753518723260549,0.06516587677725119,0.11506849315068493,0.0028989549117247487,7.03730134073363e-06,0.6072793195034443,0.6419621114534689,4.0
ags9_Mean_CMaxI_Days,12.211 <= ags9_Mean_CMaxI_Days < 12.817,0.6853932584269663,0.1114450288004007,445,305,140,0.7786689675814469,1,INT,0.14987714987714987,0.07150153217568948,0.05794830422509907,0.08886255924170616,0.1178082191780822,0.005108442689189255,0.00771502886457612,0.6072793195034443,0.6419621114534689,9.0
ags9_Mean_CMaxI_Days,12.817 <= ags9_Mean_CMaxI_Days,0.6315151515151515,0.2066115702479339,825,521,304,0.5387222033383922,2,INT,0.25601965601965604,0.15526046986721145,0.05036918593098592,0.14099526066350712,0.18082191780821918,0.02505815809507116,0.02613716944433384,0.6072793195034443,0.6419621114534689,13.0
ags9_Mean_CMaxI_Days,11.944 <= ags9_Mean_CMaxI_Days < 12.211,0.55,0.035061357375406964,140,77,63,0.20067040686227902,3,INT,0.03783783783783784,0.032175689479060264,0.0009151995083914757,0.03909952606635071,0.06301369863013699,0.0004390175001095461,0.012814232836998637,0.6072793195034443,0.6419621114534689,19.0
ags9_Mean_CMaxI_Days,ags9_Mean_CMaxI_Days = Missing,0.3955849889624724,0.5672426746806912,2265,896,1369,-0.42389537375239805,4,INT,0.4402948402948403,0.6991828396322778,0.11970556674337171,0.6658767772511849,0.5232876712328767,0.01581019002962246,0.014328774160610389,0.6072793195034443,0.6419621114534689,30.0
ags9_Max_CMaxI_Days,ags9_Max_CMaxI_Days < 13.5,0.7156862745098039,0.025544703230653644,102,73,29,0.9231615327540759,0,INT,0.03587223587223587,0.01481103166496425,0.018547467260784593,0.022511848341232227,0.0410958904109589,0.0003817242658282728,0.0007082810071323424,0.8303058413700646,0.7665064131738514,4.0
ags9_Max_CMaxI_Days,14.500 <= ags9_Max_CMaxI_Days,0.6567060458651841,0.3603806661657901,1439,945,494,0.6486493136967911,1,INT,0.4643734643734644,0.2522982635342186,0.12934385454750397,0.2713270142180095,0.3780821917808219,0.025268532540565502,0.017735303823959447,0.8303058413700646,0.7665064131738514,10.0
ags9_Max_CMaxI_Days,13.5 <= ags9_Max_CMaxI_Days < 14.5,0.6470588235294118,0.046831955922865015,187,121,66,0.6061351148658877,2,INT,0.05945945945945946,0.033707865168539325,0.01458265554978834,0.04028436018957346,0.057534246575342465,0.0009838169875650822,6.325899647070957e-05,0.8303058413700646,0.7665064131738514,11.0
ags9_Max_CMaxI_Days,ags9_Max_CMaxI_Days = Missing,0.3955849889624724,0.5672426746806912,2265,896,1369,-0.42389537375239805,3,INT,0.4402948402948403,0.6991828396322778,0.11970556674337171,0.6658767772511849,0.5232876712328767,0.01581019002962246,0.014328774160610389,0.8303058413700646,0.7665064131738514,36.0
ags9_Min_CMaxI_Due,0.000 <= ags9_Min_CMaxI_Due,0.6591695501730104,0.43425995492111197,1734,1143,591,0.6595955646730491,0,INT,0.5616707616707617,0.3018386108273749,0.16132202594730619,0.3341232227488152,0.4767123287671233,0.02624228046944077,0.013930710414178994,-1.2988821261299042,-0.8567368894283848,4.0
ags9_Min_CMaxI_Due,ags9_Min_CMaxI_Due = Missing,0.39486498450641877,0.5657400450788881,2259,892,1367,-0.42690766518921003,1,INT,0.4383292383292383,0.6981613891726252,0.12092460697650446,0.6658767772511849,0.5232876712328767,0.016316616455273162,0.015048178148134334,-1.2988821261299042,-0.8567368894283848,-37.0
agr9_Max_CMaxC_Days,15.500 <= agr9_Max_CMaxC_Days,0.5897435897435898,0.029301277235161533,117,69,48,0.36290485963251734,0,INT,0.033906633906633905,0.024514811031664963,0.0030355055656939773,0.04739336492890995,0.06027397260273973,0.008676095006840901,0.015134917655207615,-3.259374013962126,-1.1828426690268,4.0
agr9_Max_CMaxC_Days,agr9_Max_CMaxC_Days < 15.5,0.5192211682476285,0.5016278487352868,2003,1040,963,0.07692257264897981,1,INT,0.5110565110565111,0.49182839632277836,0.0007372570119279369,0.5355450236966824,0.5835616438356165,0.0022186524445522997,0.00961748762031399,-3.259374013962126,-1.1828426690268,-23.0
agr9_Max_CMaxC_Days,agr9_Max_CMaxC_Days = Missing,0.49439402028830753,0.4690708740295517,1873,926,947,-0.022424856145159305,2,INT,0.45503685503685504,0.48365679264555667,0.0017453620490560835,0.41706161137440756,0.3561643835616438,0.006110741723938039,0.024216344856422715,-3.259374013962126,-1.1828426690268,-32.0
ags9_Min_CMaxC_Days,ags9_Min_CMaxC_Days < 11.5,0.7774269928966061,0.317305284247433,1267,985,282,1.2507343171469467,0,INT,0.48402948402948404,0.14402451481103168,0.41197544892384763,0.29265402843601895,0.473972602739726,0.0019929725215859615,0.00021111324367252004,0.22534319138284079,0.2818444625979311,4.0
ags9_Min_CMaxC_Days,11.5 <= ags9_Min_CMaxC_Days < 12.5,0.7289972899728997,0.09241172051089407,369,269,100,0.9895405653613905,1,INT,0.1321867321867322,0.05107252298263534,0.07703976564286351,0.0971563981042654,0.14794520547945206,0.000237307070553841,0.0017735513903836806,0.22534319138284079,0.2818444625979311,5.0
ags9_Min_CMaxC_Days,12.5 <= ags9_Min_CMaxC_Days < 13.5,0.43817787418655096,0.11545204107187579,461,202,259,-0.2485602553492621,2,INT,0.09926289926289926,0.13227783452502553,0.009471371489343466,0.0971563981042654,0.09863013698630137,0.003153624184969578,4.04243852324523e-06,0.22534319138284079,0.2818444625979311,14.0
ags9_Min_CMaxC_Days,ags9_Min_CMaxC_Days = Missing,0.36273006134969327,0.3265715001252191,1304,473,831,-0.5635343152839832,3,INT,0.23243243243243245,0.4244126659856997,0.11555523189039102,0.3246445497630332,0.2054794520547945,1.1400236544397662e-05,0.0033205296229848738,0.22534319138284079,0.2818444625979311,16.0
ags9_Min_CMaxC_Days,13.500 <= ags9_Min_CMaxC_Days,0.17905405405405406,0.14825945404457802,592,106,486,-1.5227687921539408,4,INT,0.052088452088452086,0.24821246169560776,0.30591945360703454,0.18838862559241706,0.07397260273972603,0.009606907243875867,0.007663490009526609,0.22534319138284079,0.2818444625979311,22.0
agr12_Mean_CMaxI_Days,11.708 <= agr12_Mean_CMaxI_Days < 12.208,0.8148148148148148,0.027047332832456798,108,88,20,1.4816006772997063,0,INT,0.043243243243243246,0.010214504596527068,0.04741604755624952,0.026066350710900472,0.0273972602739726,3.6104597727755806e-05,0.007210943565218699,0.442898202126668,0.6561982762456935,4.0
agr12_Mean_CMaxI_Days,agr12_Mean_CMaxI_Days < 11.708,0.7049180327868853,0.015276734284998747,61,43,18,0.8708251278359654,1,INT,0.02113022113022113,0.009193054136874362,0.009861991231159481,0.016587677725118485,0.03561643835616438,0.00010725481125923053,0.007535517968740491,0.442898202126668,0.6561982762456935,12.0
agr12_Mean_CMaxI_Days,12.208 <= agr12_Mean_CMaxI_Days < 13.125,0.671957671957672,0.0946656649135988,378,254,124,0.7170522886629218,2,INT,0.12481572481572481,0.06332992849846783,0.041669139368054095,0.06753554502369669,0.0958904109589041,0.009150270501089349,0.007618667568197582,0.442898202126668,0.6561982762456935,14.0
agr12_Mean_CMaxI_Days,13.125 <= agr12_Mean_CMaxI_Days,0.5124378109452736,0.05033809166040571,201,103,98,0.0497614600247364,3,INT,0.050614250614250615,0.05005107252298264,6.289036680017176e-06,0.030805687203791468,0.043835616438356165,0.009567097836401748,0.0009726096079478529,0.442898202126668,0.6561982762456935,22.0
agr12_Mean_CMaxI_Days,agr12_Mean_CMaxI_Days = Missing,0.47673343605547,0.8126721763085399,3245,1547,1698,-0.09313351054980086,4,INT,0.7601965601965602,0.8672114402451481,0.014092742498520704,0.8590047393364929,0.7972602739726027,0.0025686773834121372,0.0017641603645798974,0.442898202126668,0.6561982762456935,24.0
agr12_Max_CMaxI_Days,agr12_Max_CMaxI_Days < 15,0.6896551724137931,0.007262709742048585,29,20,9,0.7985015851558885,0,INT,0.009828009828009828,0.004596527068437181,0.003915956965783265,0.004739336492890996,0.005479452054794521,0.0010589346270979652,0.0025059410585540906,-1.2735266946337762,-1.0169130844034096,4.0
agr12_Max_CMaxI_Days,15.000 <= agr12_Max_CMaxI_Days,0.650904033379694,0.18006511394941146,719,468,251,0.6230151720547585,1,INT,0.22997542997542997,0.12819203268641471,0.05945148295993083,0.1362559241706161,0.19726027397260273,0.012205466920812815,0.005017731255505335,-1.2735266946337762,-1.0169130844034096,-3.0
agr12_Max_CMaxI_Days,agr12_Max_CMaxI_Days = Missing,0.47673343605547,0.8126721763085399,3245,1547,1698,-0.09313351054980086,2,INT,0.7601965601965602,0.8672114402451481,0.014092742498520704,0.8590047393364929,0.7972602739726027,0.0025686773834121372,0.0017641603645798974,-1.2735266946337762,-1.0169130844034096,-29.0
ags12_Max_CMaxI_Days,14.500 <= ags12_Max_CMaxI_Days,0.6642599277978339,0.41622839969947406,1662,1104,558,0.6823361758239823,0,INT,0.5425061425061425,0.2849846782431052,0.16574016232579972,0.3293838862559242,0.4657534246575342,0.02031700661817663,0.011705762341757768,-0.3232727621000167,-0.2205807002393814,4.0
ags12_Max_CMaxI_Days,13.5 <= ags12_Max_CMaxI_Days < 14.5,0.6445783132530121,0.04157275231655397,166,107,59,0.5952906302213714,1,INT,0.05257985257985258,0.03013278855975485,0.012464989986941325,0.031990521327014215,0.04657534246575343,0.002503710403112756,0.0007266481116340113,-0.3232727621000167,-0.2205807002393814,3.0
ags12_Max_CMaxI_Days,ags12_Max_CMaxI_Days < 13.5,0.5614035087719298,0.028549962434259956,114,64,50,0.246859640432305,2,INT,0.03144963144963145,0.02553626149131767,0.0012273441424031067,0.024881516587677725,0.03287671232876712,0.0005026354717571088,6.31336555075008e-05,-0.3232727621000167,-0.2205807002393814,-0.0
ags12_Max_CMaxI_Days,ags12_Max_CMaxI_Days = Missing,0.3705509507557289,0.513648885549712,2051,760,1291,-0.5298539034466578,3,INT,0.37346437346437344,0.6593462717058223,0.1624695870197805,0.6137440758293838,0.4547945205479452,0.01781757959179634,0.016020024216485337,-0.3232727621000167,-0.2205807002393814,-8.0
agr12_Min_CMaxI_Days,agr12_Min_CMaxI_Days < 5.5,0.7580645161290323,0.01552717255196594,62,47,15,1.142092861620715,0,INT,0.023095823095823097,0.007660878447395302,0.0168993611643904,0.018957345971563982,0.03287671232876712,0.0006806884611282983,0.003441204408436531,0.012538309737554508,0.014319914048050506,4.0
agr12_Min_CMaxI_Days,5.5 <= agr12_Min_CMaxI_Days < 9.5,0.6931818181818182,0.11019283746556474,440,305,135,0.8150365852973144,1,INT,0.14987714987714987,0.06894790602655772,0.06277538964786972,0.08649289099526067,0.12876712328767123,0.005733521035914149,0.003202414822089731,0.012538309737554508,0.014319914048050506,4.0
agr12_Min_CMaxI_Days,9.5 <= agr12_Min_CMaxI_Days < 10.5,0.5743243243243243,0.037064863511144505,148,85,63,0.2995161192683524,2,INT,0.04176904176904177,0.032175689479060264,0.002496501040286024,0.02132701421800948,0.024657534246575342,0.008667011649368827,0.008990674162451489,0.012538309737554508,0.014319914048050506,4.0
agr12_Min_CMaxI_Days,10.500 <= agr12_Min_CMaxI_Days,0.5204081632653061,0.024542950162784873,98,51,47,0.08167786413934763,3,INT,0.02506142506142506,0.02400408580183861,4.539232376771058e-05,0.014218009478672985,0.01643835616438356,0.005606161056323168,0.003618496426578934,0.012538309737554508,0.014319914048050506,4.0
agr12_Min_CMaxI_Days,agr12_Min_CMaxI_Days = Missing,0.47673343605547,0.8126721763085399,3245,1547,1698,-0.09313351054980086,4,INT,0.7601965601965602,0.8672114402451481,0.014092742498520704,0.8590047393364929,0.7972602739726027,0.0025686773834121372,0.0017641603645798974,0.012538309737554508,0.014319914048050506,4.0
ags12_Min_CMaxI_Days,6.5 <= ags12_Min_CMaxI_Days < 9.5,0.6936488169364882,0.20110192837465565,803,557,246,0.8172334770241363,0,INT,0.2737100737100737,0.12563840653728295,0.11523397556438154,0.16350710900473933,0.2328767123287671,0.007776155512661148,0.006594432815319804,-0.10528322384677001,-0.08604097509660631,4.0
ags12_Min_CMaxI_Days,12.500 <= ags12_Min_CMaxI_Days,0.6756756756756757,0.04633107938893063,185,125,60,0.7339683084146026,1,INT,0.06142506142506143,0.030643513789581207,0.021355177519766576,0.027251184834123223,0.03561643835616438,0.010097255739522061,0.014035595199381568,-0.10528322384677001,-0.08604097509660631,4.0
ags12_Min_CMaxI_Days,ags12_Min_CMaxI_Days < 6.5,0.6607142857142857,0.05609817180065114,224,148,76,0.6664782933646234,2,INT,0.07272727272727272,0.03881511746680286,0.021253009214226848,0.052132701421800945,0.09041095890410959,0.00029017513245991434,0.0038440872311017575,-0.10528322384677001,-0.08604097509660631,3.0
ags12_Min_CMaxI_Days,9.5 <= ags12_Min_CMaxI_Days < 12.5,0.6095890410958904,0.18281993488605058,730,445,285,0.44558497573953415,3,INT,0.21867321867321868,0.14555669050051073,0.029742578541715768,0.14336492890995262,0.1863013698630137,0.0095859067904108,0.005183814565050598,-0.10528322384677001,-0.08604097509660631,3.0
ags12_Min_CMaxI_Days,ags12_Min_CMaxI_Days = Missing,0.3705509507557289,0.513648885549712,2051,760,1291,-0.5298539034466578,4,INT,0.37346437346437344,0.6593462717058223,0.1624695870197805,0.6137440758293838,0.4547945205479452,0.01781757959179634,0.016020024216485337,-0.10528322384677001,-0.08604097509660631,-0.0
ags12_Mean_CMaxI_Due,0.437 <= ags12_Mean_CMaxI_Due,0.7959183673469388,0.024542950162784873,98,78,20,1.360972835198561,0,INT,0.03832923832923833,0.010214504596527068,0.03697839461638394,0.005924170616113744,0.005479452054794521,0.02622848047199051,0.0633911527351498,0.016983424752336912,0.023113979736569385,4.0
ags12_Mean_CMaxI_Due,0.174 <= ags12_Mean_CMaxI_Due < 0.437,0.75,0.026045579764588028,104,78,26,1.0986097245721202,1,INT,0.03832923832923833,0.013278855975485188,0.02643173649529726,0.008293838862559242,0.01643835616438356,0.020169211577055066,0.018456997074759673,0.016983424752336912,0.023113979736569385,4.0
ags12_Mean_CMaxI_Due,0.042 <= ags12_Mean_CMaxI_Due < 0.174,0.7338709677419355,0.03105434510393188,124,91,33,1.014350013652426,2,INT,0.04471744471744472,0.016853932584269662,0.027086054299136148,0.011848341232227487,0.019178082191780823,0.018406290175194406,0.021545737719662117,0.016983424752336912,0.023113979736569385,4.0
ags12_Mean_CMaxI_Due,ags12_Mean_CMaxI_Due < 0.042,0.6368128474366893,0.4054595542198848,1619,1031,588,0.5615574630435259,3,INT,0.5066339066339066,0.3003064351378958,0.10787825353444196,0.3613744075829384,0.5041095890410959,0.00507316371071604,1.260642672934539e-05,0.016983424752336912,0.023113979736569385,4.0
ags12_Mean_CMaxI_Due,ags12_Mean_CMaxI_Due = Missing,0.36962890625,0.5128975707488104,2048,757,1291,-0.533809082768137,4,INT,0.371990171990172,0.6593462717058223,0.16444363090146216,0.6125592417061612,0.4547945205479452,0.017693712342079573,0.016637823633277416,0.016983424752336912,0.023113979736569385,5.0
agr12_Max_CMaxI_Due,0.500 <= agr12_Max_CMaxI_Due,0.7727272727272727,0.049586776859504134,198,153,45,1.2237738629969201,0,INT,0.07518427518427519,0.022982635342185902,0.0617122913735842,0.015402843601895734,0.0273972602739726,0.03981455258335786,0.04813036034961542,-0.457623853255705,-0.5600281106982699,4.0
agr12_Max_CMaxI_Due,agr12_Max_CMaxI_Due < 0.5,0.6551724137931034,0.16704232406711744,667,437,230,0.6418536802228063,1,INT,0.21474201474201474,0.11746680286006128,0.05864685908578123,0.13744075829383887,0.19726027397260273,0.005770096819643113,0.001483711744091596,-0.457623853255705,-0.5600281106982699,-4.0
agr12_Max_CMaxI_Due,agr12_Max_CMaxI_Due = Missing,0.46195652173913043,0.7833708990733784,3128,1445,1683,-0.15246858385782833,2,INT,0.7100737100737101,0.8595505617977528,0.028552527259403878,0.8471563981042654,0.7753424657534247,0.004992455492235539,0.0057387023321937665,-0.457623853255705,-0.5600281106982699,-14.0
agr12_Min_CMaxI_Due,0.000 <= agr12_Min_CMaxI_Due,0.6820809248554913,0.21662910092662158,865,590,275,0.7633512450884075,0,INT,0.28992628992628994,0.1404494382022472,0.10828286600549493,0.1528436018957346,0.22465753424657534,0.022234282434211286,0.016640228677222122,1.8237387756377383,1.3921532650990753,4.0
agr12_Min_CMaxI_Due,agr12_Min_CMaxI_Due = Missing,0.46195652173913043,0.7833708990733784,3128,1445,1683,-0.15246858385782833,1,INT,0.7100737100737101,0.8595505617977528,0.028552527259403878,0.8471563981042654,0.7753424657534247,0.004992455492235539,0.0057387023321937665,1.8237387756377383,1.3921532650990753,52.0
agr12_Mean_CMaxC_Days,agr12_Mean_CMaxC_Days < 14.375,0.741871921182266,0.2541948409717005,1015,753,262,1.0557204751615963,0,INT,0.37002457002457,0.1338100102145046,0.24015263822863325,0.283175355450237,0.473972602739726,0.00312772280774244,0.025729305994020693,0.3171391190921079,0.33481026150025023,4.0
agr12_Mean_CMaxC_Days,14.375 <= agr12_Mean_CMaxC_Days < 14.542,0.5658914728682171,0.032306536438767845,129,73,56,0.2651073345626259,1,INT,0.03587223587223587,0.028600612870275793,0.0016421429017757431,0.027251184834123223,0.021917808219178082,0.0008573891249132626,0.006850170271112078,0.3171391190921079,0.33481026150025023,11.0
agr12_Mean_CMaxC_Days,agr12_Mean_CMaxC_Days = Missing,0.5283198476915755,0.5261707988980716,2101,1110,991,0.1134007491583095,2,INT,0.5454545454545454,0.5061287027579162,0.002942133152949793,0.46208530805687204,0.4246575342465753,0.008321500774844625,0.030233594603929617,0.3171391190921079,0.33481026150025023,12.0
